customer_id,categories_interested,price_sensitivity,preferred_brands,preferred_styles,preferred_shopping_days
CUST-0001464,"shoes,jewelry",high,"Aurelle Couture,Veloce Luxe,Bellezza Studio",editorial,weekend
CUST-0001465,"women,men",medium,"Bellezza Studio,Aurelle Couture",contemporary,weekday_evening
CUST-0001466,"handbags,men",medium,"Bellezza Studio,Montclair House,Luxe & Co.","editorial,contemporary",anytime
CUST-0001467,"handbags,shoes,home",medium,"Seaside Atelier,Aurelle Couture",editorial,anytime
CUST-0001468,"women,men,home",medium,Montclair House,athleisure,weekend
CUST-0001469,women,low,"Montclair House,Veloce Luxe,Luxe & Co.",classic,anytime
CUST-0001470,handbags,low,"Seaside Atelier,Bellezza Studio,Luxe & Co.",designer,anytime
CUST-0001471,men,high,"Veloce Luxe,Aurelle Couture","editorial,athleisure",anytime
CUST-0001472,"shoes,men,accessories",medium,"Luxe & Co.,Seaside Atelier,Montclair House","editorial,classic",weekday_evening
CUST-0001473,handbags,high,Bellezza Studio,classic,weekday_morning
CUST-0001474,handbags,medium,"Luxe & Co.,Seaside Atelier,Aurelle Couture",editorial,weekday_evening
CUST-0001475,men,medium,Bellezza Studio,contemporary,weekend
CUST-0001476,men,medium,,"contemporary,editorial",weekday_evening
CUST-0001477,home,medium,"Bellezza Studio,Montclair House,Aurelle Couture",editorial,weekday_evening
CUST-0001478,beauty,medium,Seaside Atelier,designer,weekday_evening
CUST-0001479,"handbags,women",high,Bellezza Studio,"contemporary,athleisure",weekday_morning
CUST-0001480,"men,beauty",high,,"athleisure,classic",weekday_morning
CUST-0001481,jewelry,low,,"athleisure,classic",weekend
CUST-0001482,"home,women,jewelry",low,"Luxe & Co.,Veloce Luxe",classic,weekday_morning
CUST-0001483,shoes,medium,Veloce Luxe,editorial,weekday_evening
CUST-0001484,shoes,medium,"Veloce Luxe,Seaside Atelier",designer,anytime
CUST-0001485,"women,jewelry",high,"Seaside Atelier,Montclair House,Aurelle Couture","classic,contemporary",weekday_evening
CUST-0001486,"handbags,men,shoes",medium,,designer,weekday_evening
CUST-0001487,"shoes,handbags",medium,Aurelle Couture,designer,weekday_evening
CUST-0001488,"men,jewelry,beauty",high,"Bellezza Studio,Veloce Luxe",designer,weekday_morning
CUST-0001489,"men,jewelry",medium,,"contemporary,designer",anytime
CUST-0001490,jewelry,medium,Aurelle Couture,"editorial,classic",weekday_morning
CUST-0001491,shoes,medium,"Veloce Luxe,Aurelle Couture","contemporary,editorial",anytime
CUST-0001492,accessories,medium,Seaside Atelier,contemporary,anytime
CUST-0001493,"home,accessories,jewelry",medium,"Seaside Atelier,Veloce Luxe,Luxe & Co.","contemporary,designer",weekday_evening
CUST-0001494,"accessories,beauty",low,"Aurelle Couture,Bellezza Studio,Montclair House","classic,editorial",anytime
CUST-0001495,"beauty,men",medium,"Montclair House,Bellezza Studio",classic,anytime
CUST-0001496,"women,men",high,"Montclair House,Seaside Atelier,Bellezza Studio",editorial,weekday_morning
CUST-0001497,"shoes,men",medium,"Veloce Luxe,Montclair House,Luxe & Co.","contemporary,athleisure",weekend
CUST-0001498,handbags,high,,designer,weekday_morning
CUST-0001499,"jewelry,accessories,shoes",high,"Aurelle Couture,Bellezza Studio",athleisure,anytime
CUST-0001500,"men,shoes,women",medium,"Luxe & Co.,Seaside Atelier,Montclair House","athleisure,classic",weekend
CUST-0001501,"home,beauty,jewelry",high,,"athleisure,contemporary",weekend
CUST-0001502,"jewelry,handbags,women",low,"Montclair House,Aurelle Couture,Luxe & Co.",athleisure,weekend
CUST-0001503,jewelry,low,"Bellezza Studio,Aurelle Couture","athleisure,classic",weekday_morning
CUST-0001504,shoes,high,"Bellezza Studio,Veloce Luxe","editorial,athleisure",weekend
CUST-0001505,accessories,medium,"Veloce Luxe,Luxe & Co.",designer,weekday_evening
CUST-0001506,"shoes,beauty,home",low,Montclair House,contemporary,weekday_evening
CUST-0001507,"accessories,home",medium,"Seaside Atelier,Bellezza Studio",athleisure,weekend
CUST-0001508,"jewelry,handbags",medium,Aurelle Couture,"athleisure,designer",anytime
CUST-0001509,"beauty,shoes,home",low,"Bellezza Studio,Luxe & Co.",editorial,anytime
CUST-0001510,"accessories,shoes",low,Aurelle Couture,designer,weekday_evening
CUST-0001511,"women,beauty",low,"Seaside Atelier,Luxe & Co.","athleisure,classic",weekend
CUST-0001512,"beauty,accessories",low,"Aurelle Couture,Seaside Atelier","editorial,designer",anytime
CUST-0001513,home,medium,Montclair House,athleisure,weekday_morning
CUST-0001514,"handbags,accessories",high,Montclair House,editorial,weekday_evening
CUST-0001515,home,high,,contemporary,weekday_morning
CUST-0001516,"beauty,handbags",medium,"Veloce Luxe,Luxe & Co.",classic,weekday_evening
CUST-0001517,"jewelry,accessories",medium,"Aurelle Couture,Montclair House,Bellezza Studio","athleisure,designer",weekend
CUST-0001518,"men,handbags,beauty",high,Luxe & Co.,designer,weekday_morning
CUST-0001519,beauty,medium,"Luxe & Co.,Aurelle Couture","contemporary,designer",weekday_morning
CUST-0001520,handbags,medium,,designer,anytime
CUST-0001521,"handbags,shoes,men",medium,Seaside Atelier,"designer,athleisure",anytime
CUST-0001522,"accessories,women,men",medium,Veloce Luxe,"contemporary,classic",weekend
CUST-0001523,"accessories,home",medium,"Aurelle Couture,Seaside Atelier","athleisure,contemporary",weekend
CUST-0001524,"accessories,women",medium,"Montclair House,Bellezza Studio,Veloce Luxe","editorial,athleisure",weekday_morning
CUST-0001525,"men,home,shoes",high,Veloce Luxe,athleisure,weekday_evening
CUST-0001526,"jewelry,men",medium,"Luxe & Co.,Seaside Atelier","classic,athleisure",weekend
CUST-0001527,"home,jewelry",medium,,editorial,weekend
CUST-0001528,"men,handbags",medium,,contemporary,anytime
CUST-0001529,"home,jewelry,handbags",medium,"Seaside Atelier,Aurelle Couture,Veloce Luxe",athleisure,weekday_morning
CUST-0001530,"jewelry,home,accessories",high,"Luxe & Co.,Aurelle Couture",classic,weekend
CUST-0001531,men,medium,"Seaside Atelier,Luxe & Co.",designer,weekday_evening
CUST-0001532,"beauty,home",medium,,contemporary,weekday_morning
CUST-0001533,handbags,medium,,classic,weekday_evening
CUST-0001534,accessories,high,"Montclair House,Bellezza Studio,Veloce Luxe",contemporary,weekend
CUST-0001535,"accessories,women,men",medium,Aurelle Couture,"classic,designer",weekday_morning
CUST-0001536,"accessories,men",medium,Seaside Atelier,"designer,contemporary",weekend
CUST-0001537,"women,accessories,men",low,,"editorial,classic",weekend
CUST-0001538,men,medium,"Aurelle Couture,Bellezza Studio,Montclair House","athleisure,contemporary",weekend
CUST-0001539,"accessories,men,shoes",medium,"Bellezza Studio,Veloce Luxe,Montclair House",classic,weekday_morning
CUST-0001540,"shoes,home,men",medium,,contemporary,weekend
CUST-0001541,"jewelry,home",high,"Bellezza Studio,Seaside Atelier,Aurelle Couture",designer,anytime
CUST-0001542,"handbags,beauty",low,,editorial,weekend
CUST-0001543,"shoes,jewelry",medium,"Veloce Luxe,Montclair House",classic,weekday_evening
CUST-0001544,"women,shoes",high,"Aurelle Couture,Seaside Atelier",athleisure,weekend
CUST-0001545,"jewelry,women,accessories",medium,"Bellezza Studio,Aurelle Couture",designer,weekend
CUST-0001546,shoes,medium,,classic,weekday_morning
CUST-0001547,"shoes,accessories,women",low,,"athleisure,designer",anytime
CUST-0001548,"home,women",low,,editorial,anytime
CUST-0001549,"women,men,shoes",medium,,"classic,designer",weekend
CUST-0001550,"women,jewelry",high,"Veloce Luxe,Aurelle Couture",classic,anytime
CUST-0001551,accessories,medium,,classic,anytime
CUST-0001552,home,low,,"contemporary,editorial",weekday_morning
CUST-0001553,handbags,high,,contemporary,weekend
CUST-0001554,women,low,"Veloce Luxe,Seaside Atelier","contemporary,classic",anytime
CUST-0001555,"men,jewelry",medium,"Veloce Luxe,Luxe & Co.,Aurelle Couture","athleisure,editorial",weekday_morning
CUST-0001556,"handbags,shoes,jewelry",medium,,athleisure,weekday_morning
CUST-0001557,jewelry,low,,designer,weekday_evening
CUST-0001558,"home,accessories",medium,Montclair House,"designer,athleisure",weekend
CUST-0001559,"jewelry,shoes",medium,,"designer,classic",anytime
CUST-0001560,"accessories,home,men",medium,"Luxe & Co.,Aurelle Couture,Bellezza Studio","designer,classic",weekday_evening
CUST-0001561,jewelry,medium,"Bellezza Studio,Luxe & Co.,Seaside Atelier",classic,anytime
CUST-0001562,"men,home,accessories",medium,Bellezza Studio,contemporary,weekday_morning
CUST-0001563,"handbags,home",high,Luxe & Co.,designer,weekday_morning
CUST-0001564,"handbags,shoes",medium,Bellezza Studio,editorial,weekend
CUST-0001565,"home,jewelry",low,"Luxe & Co.,Montclair House",editorial,weekday_evening
CUST-0001566,"home,handbags",low,Aurelle Couture,athleisure,weekday_morning
CUST-0001567,men,medium,"Seaside Atelier,Bellezza Studio,Luxe & Co.",contemporary,weekday_morning
CUST-0001568,"beauty,jewelry,accessories",medium,"Veloce Luxe,Montclair House",designer,weekend
CUST-0001569,"beauty,handbags",medium,,classic,weekday_evening
CUST-0001570,"home,jewelry,shoes",low,"Aurelle Couture,Montclair House,Bellezza Studio",designer,weekday_evening
CUST-0001571,beauty,high,"Montclair House,Bellezza Studio,Veloce Luxe",classic,anytime
CUST-0001572,"men,beauty",low,Aurelle Couture,"editorial,contemporary",weekday_morning
CUST-0001573,beauty,medium,,editorial,weekday_morning
CUST-0001574,"jewelry,home",medium,"Bellezza Studio,Montclair House",athleisure,anytime
CUST-0001575,"handbags,shoes",low,"Veloce Luxe,Bellezza Studio","contemporary,athleisure",weekend
CUST-0001576,women,medium,"Luxe & Co.,Aurelle Couture,Montclair House","editorial,designer",weekday_morning
CUST-0001577,"women,handbags",medium,"Bellezza Studio,Montclair House",editorial,anytime
CUST-0001578,"men,women,jewelry",medium,Bellezza Studio,"contemporary,editorial",anytime
CUST-0001579,accessories,medium,"Aurelle Couture,Seaside Atelier,Luxe & Co.","athleisure,classic",anytime
CUST-0001580,"men,women",medium,"Seaside Atelier,Luxe & Co.,Bellezza Studio",contemporary,weekend
CUST-0001581,"handbags,home",low,"Seaside Atelier,Luxe & Co.,Veloce Luxe","designer,classic",weekend
CUST-0001582,women,low,,athleisure,weekday_morning
CUST-0001583,women,medium,,editorial,anytime
CUST-0001584,"accessories,men",low,Bellezza Studio,"editorial,designer",weekday_morning
CUST-0001585,men,medium,Veloce Luxe,contemporary,weekend
CUST-0001586,"accessories,men",low,"Luxe & Co.,Aurelle Couture,Montclair House","designer,editorial",weekend
CUST-0001587,"home,handbags",low,"Luxe & Co.,Bellezza Studio",editorial,anytime
CUST-0001588,"handbags,jewelry",high,,designer,weekday_morning
CUST-0001589,"home,women,handbags",low,"Aurelle Couture,Luxe & Co.",designer,weekday_evening
CUST-0001590,"handbags,shoes,jewelry",medium,Seaside Atelier,"editorial,designer",anytime
CUST-0001591,accessories,high,Montclair House,"classic,designer",anytime
CUST-0001592,handbags,medium,"Seaside Atelier,Luxe & Co.","contemporary,classic",weekend
CUST-0001593,"shoes,beauty,handbags",medium,"Seaside Atelier,Veloce Luxe","designer,classic",weekend
CUST-0001594,"women,beauty",medium,Montclair House,"classic,designer",weekday_morning
CUST-0001595,"shoes,jewelry,handbags",high,"Bellezza Studio,Veloce Luxe,Luxe & Co.","athleisure,classic",anytime
CUST-0001596,"beauty,women,handbags",low,"Montclair House,Seaside Atelier,Luxe & Co.","designer,editorial",anytime
CUST-0001597,"home,shoes",low,,designer,weekday_morning
CUST-0001598,"women,shoes,home",high,"Aurelle Couture,Seaside Atelier,Luxe & Co.",editorial,weekend
CUST-0001599,"beauty,accessories,home",medium,"Aurelle Couture,Luxe & Co.,Seaside Atelier","designer,classic",weekday_morning
CUST-0001600,"accessories,beauty",medium,"Bellezza Studio,Seaside Atelier",designer,weekend
CUST-0001601,"beauty,handbags",high,"Luxe & Co.,Veloce Luxe,Montclair House","classic,editorial",weekend
CUST-0001602,home,low,Seaside Atelier,"classic,editorial",weekday_evening
CUST-0001603,"jewelry,beauty,home",medium,"Veloce Luxe,Seaside Atelier","designer,contemporary",weekend
CUST-0001604,"jewelry,accessories",medium,,contemporary,weekday_morning
CUST-0001605,jewelry,low,Aurelle Couture,editorial,weekday_evening
CUST-0001606,"beauty,handbags",high,"Montclair House,Bellezza Studio,Luxe & Co.","athleisure,editorial",weekend
CUST-0001607,"women,handbags",high,,designer,weekend
CUST-0001608,accessories,medium,,"athleisure,classic",weekday_morning
CUST-0001609,"women,beauty,home",medium,Montclair House,"contemporary,athleisure",weekend
CUST-0001610,shoes,medium,Luxe & Co.,athleisure,anytime
CUST-0001611,accessories,medium,Aurelle Couture,"athleisure,editorial",weekday_morning
CUST-0001612,"home,accessories,jewelry",medium,,athleisure,anytime
CUST-0001613,"accessories,home,jewelry",low,"Montclair House,Veloce Luxe,Seaside Atelier",athleisure,weekend
CUST-0001614,"shoes,jewelry",high,,"athleisure,designer",weekday_morning
CUST-0001615,"shoes,accessories,women",medium,Veloce Luxe,"editorial,classic",anytime
CUST-0001616,"handbags,jewelry,women",high,"Veloce Luxe,Montclair House","classic,designer",weekday_morning
CUST-0001617,shoes,high,,"contemporary,designer",weekday_evening
CUST-0001618,"beauty,jewelry",low,Seaside Atelier,contemporary,weekday_evening
CUST-0001619,shoes,low,"Luxe & Co.,Bellezza Studio","classic,editorial",weekday_morning
CUST-0001620,handbags,high,,"editorial,classic",weekday_morning
CUST-0001621,"shoes,women",medium,,editorial,weekday_morning
CUST-0001622,"handbags,men,beauty",medium,"Luxe & Co.,Bellezza Studio","athleisure,contemporary",weekend
CUST-0001623,"home,men,handbags",medium,Veloce Luxe,contemporary,weekend
CUST-0001624,handbags,medium,"Aurelle Couture,Seaside Atelier",athleisure,anytime
CUST-0001625,"accessories,women",low,"Luxe & Co.,Veloce Luxe","contemporary,classic",weekday_evening
CUST-0001626,home,medium,"Seaside Atelier,Luxe & Co.,Aurelle Couture","editorial,designer",anytime
CUST-0001627,shoes,low,,athleisure,weekday_morning
CUST-0001628,"accessories,home",medium,"Aurelle Couture,Bellezza Studio","designer,classic",anytime
CUST-0001629,"handbags,women,home",low,Seaside Atelier,"contemporary,designer",anytime
CUST-0001630,"home,jewelry",medium,Montclair House,editorial,weekday_morning
CUST-0001631,"men,beauty,home",high,,"designer,athleisure",anytime
CUST-0001632,home,medium,"Seaside Atelier,Veloce Luxe,Bellezza Studio","athleisure,designer",anytime
CUST-0001633,women,high,,"editorial,classic",weekday_evening
CUST-0001634,beauty,high,,editorial,anytime
CUST-0001635,"beauty,home",medium,,designer,anytime
CUST-0001636,"accessories,men",medium,,classic,weekday_morning
CUST-0001637,"shoes,accessories,home",medium,"Veloce Luxe,Bellezza Studio","athleisure,classic",weekend
CUST-0001638,"men,beauty,shoes",medium,Luxe & Co.,"contemporary,athleisure",weekend
CUST-0001639,men,medium,Veloce Luxe,classic,weekend
CUST-0001640,"handbags,accessories",high,,"classic,editorial",anytime
CUST-0001641,accessories,medium,,"athleisure,designer",weekday_evening
CUST-0001642,"home,women,accessories",medium,"Luxe & Co.,Veloce Luxe",classic,weekend
CUST-0001643,"shoes,women,jewelry",medium,"Seaside Atelier,Luxe & Co.,Bellezza Studio",designer,weekday_evening
CUST-0001644,"accessories,handbags,men",medium,"Bellezza Studio,Aurelle Couture",editorial,weekday_evening
CUST-0001645,"men,handbags,jewelry",medium,"Luxe & Co.,Veloce Luxe","athleisure,editorial",anytime
CUST-0001646,"men,jewelry",medium,"Bellezza Studio,Montclair House,Luxe & Co.",editorial,weekday_evening
CUST-0001647,"accessories,beauty,home",medium,"Bellezza Studio,Veloce Luxe",designer,anytime
CUST-0001648,"accessories,handbags",medium,"Luxe & Co.,Aurelle Couture,Montclair House",designer,weekday_morning
CUST-0001649,beauty,medium,,athleisure,weekday_evening
CUST-0001650,jewelry,medium,"Veloce Luxe,Seaside Atelier",contemporary,weekday_morning
CUST-0001651,"accessories,home,handbags",medium,Seaside Atelier,"classic,editorial",anytime
CUST-0001652,"accessories,beauty,home",medium,,designer,anytime
CUST-0001653,"shoes,accessories",high,"Montclair House,Luxe & Co.","contemporary,editorial",weekend
CUST-0001654,beauty,medium,"Montclair House,Bellezza Studio,Aurelle Couture","editorial,designer",weekday_evening
CUST-0001655,"accessories,handbags,men",low,Luxe & Co.,editorial,anytime
CUST-0001656,"handbags,shoes",high,"Veloce Luxe,Bellezza Studio",athleisure,weekday_evening
CUST-0001657,"beauty,jewelry,home",medium,"Montclair House,Seaside Atelier",editorial,weekday_morning
CUST-0001658,men,low,Veloce Luxe,"classic,editorial",weekend
CUST-0001659,"beauty,accessories",medium,Veloce Luxe,"classic,athleisure",weekday_evening
CUST-0001660,shoes,high,,classic,anytime
CUST-0001661,"men,handbags,women",medium,Montclair House,athleisure,anytime
CUST-0001662,jewelry,low,"Seaside Atelier,Montclair House,Aurelle Couture","designer,contemporary",weekend
